file_path,label
voice_dataset\LibriSeVoc\diffwave\6476_57446_000003_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000003_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000004_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000005_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000006_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000006_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000007_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000011_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000012_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000014_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000017_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000018_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000019_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000021_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000023_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000024_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000025_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000025_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000025_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000026_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000027_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000027_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000032_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000032_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000033_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000036_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000038_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000038_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000039_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000040_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000040_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000041_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000042_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000042_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000044_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000045_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000050_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000053_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000054_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000056_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000059_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000062_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000062_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000062_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000062_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000062_000005_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000064_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000065_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000068_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000068_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000068_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000068_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000068_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000069_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000070_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000071_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000072_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_57446_000075_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000002_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000003_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000003_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000004_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000004_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000005_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000005_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000005_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000006_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000006_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000007_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000007_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000009_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000010_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000010_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000011_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000012_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000013_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000013_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000014_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000014_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000015_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000015_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000016_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000016_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000016_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000017_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000017_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000018_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000018_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000018_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000018_000005_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000019_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000019_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000021_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000021_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000022_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000023_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6476_96661_000023_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000015_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000015_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000015_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000016_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000017_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000017_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000017_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000018_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000018_000005_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000020_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000021_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000023_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000025_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000025_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000033_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000034_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000035_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000036_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000036_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000036_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000037_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000038_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000038_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000039_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000041_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000045_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000045_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000047_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000047_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000050_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000051_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000051_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000052_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000053_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000057_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000058_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000063_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000064_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000067_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000072_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000075_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000077_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000080_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000083_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000083_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62554_000083_000006_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62556_000019_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62556_000022_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62556_000032_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62556_000060_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62556_000061_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62556_000097_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6529_62556_000101_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_68772_000033_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_68772_000035_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_68772_000037_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_68772_000038_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000005_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000008_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000009_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000011_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000011_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000011_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000011_000006_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000012_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000013_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000013_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000013_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000014_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000014_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000014_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000015_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000016_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000019_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000020_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000021_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000022_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000022_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000022_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000022_000005_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000024_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000024_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000025_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000026_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000026_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000028_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000029_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000029_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000030_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000032_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000033_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000034_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000036_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000036_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000038_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6818_76332_000046_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61803_000003_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61803_000005_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61803_000006_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61803_000007_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61803_000008_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61803_000012_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61803_000014_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61803_000016_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61803_000022_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61803_000023_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61803_000029_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61803_000031_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61803_000033_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61803_000043_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61803_000044_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61803_000044_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61803_000049_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61803_000050_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61803_000050_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61803_000056_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61803_000060_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61803_000061_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61803_000062_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000004_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000005_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000006_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000006_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000006_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000008_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000010_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000012_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000013_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000013_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000014_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000014_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000015_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000017_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000018_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000018_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000019_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000020_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000023_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000026_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000026_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000030_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000031_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000032_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000032_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000033_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000035_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000038_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000039_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000040_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000042_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000043_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000045_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000048_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_61804_000050_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000000_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000001_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000002_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000002_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000002_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000002_000005_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000002_000006_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000002_000007_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000002_000013_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000003_000007_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000003_000008_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000003_000010_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000004_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000004_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000004_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000004_000005_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000004_000006_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000004_000009_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000004_000012_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000004_000013_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000004_000015_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000004_000016_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000005_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000005_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000005_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000005_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000005_000008_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000005_000010_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000005_000012_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6836_76549_000005_000016_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_252322_000003_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_252322_000014_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_252322_000039_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_252322_000048_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_252322_000048_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_252322_000049_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_252323_000004_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_252323_000011_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_252323_000028_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_252323_000034_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_252323_000034_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_252323_000046_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_252323_000049_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_252323_000049_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_252323_000049_000005_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_252323_000050_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_252323_000053_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_252323_000055_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_252323_000060_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_76049_000001_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_76049_000002_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_76049_000002_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_76049_000004_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_76049_000004_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_76049_000005_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_76049_000005_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_76049_000005_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_76049_000005_000006_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_76049_000005_000008_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_76049_000005_000010_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_76049_000005_000012_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_76049_000006_000006_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_76049_000007_000005_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_76049_000011_000009_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_76049_000016_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_76049_000023_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_76049_000023_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_76049_000024_000003_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_76049_000024_000004_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_76049_000024_000007_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6848_76049_000024_000008_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6880_216547_000010_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6880_216547_000013_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6880_216547_000015_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6880_216547_000016_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6880_216547_000016_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6880_216547_000017_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6880_216547_000018_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6880_216547_000018_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6880_216547_000019_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6880_216547_000019_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6880_216547_000020_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6880_216547_000020_000002_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6880_216547_000021_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6880_216547_000022_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6880_216547_000025_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6880_216547_000025_000001_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6880_216547_000026_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6880_216547_000027_000000_gen.wav,0
voice_dataset\LibriSeVoc\diffwave\6880_216547_000029_000000_gen.wav,0
